Key,Name,Calories,Fat,Protein,Carbs,Fiber
337078,Chicken Ns As To Part And Cooking Method Ns As To Skin Eaten,166,4.32,30.15,0,0
337079,Chicken Ns As To Part And Cooking Method Skin Eaten,204,9.42,27.94,0,0
337080,Chicken Ns As To Part And Cooking Method Skin Not Eaten,166,4.32,30.15,0,0
337081,Chicken Ns As To Part Roasted Broiled Or Baked Ns As To Skin Eaten,166,4.32,30.15,0,0
337082,Chicken Ns As To Part Roasted Broiled Or Baked Skin Eaten,204,9.42,27.94,0,0
337083,Chicken Ns As To Part Roasted Broiled Or Baked Skin Not Eaten,166,4.32,30.15,0,0
337084,Chicken Ns As To Part Stewed Ns As To Skin Eaten,166,4.32,30.15,0,0
337085,Chicken Ns As To Part Stewed Skin Eaten,194,9.17,26.14,0,0
337086,Chicken Ns As To Part Stewed Skin Not Eaten,166,4.32,30.15,0,0
337087,Chicken Ns As To Part Fried No Coating Ns As To Skin Eaten Fat Added In Cooking,187,7.01,29.57,0,0
337088,Chicken Ns As To Part Fried No Coating Ns As To Skin Eaten Fat Not Added In Cooking,166,4.32,30.15,0,0
337089,Chicken Ns As To Part Fried No Coating Skin Eaten Fat Added In Cooking,243,13.25,29.15,0.09,0
337090,Chicken Ns As To Part Fried No Coating Skin Eaten Fat Not Added In Cooking,223,10.63,29.73,0.09,0
337091,Chicken Ns As To Part Fried No Coating Skin Not Eaten Fat Added In Cooking,187,7.01,29.57,0,0
337092,Chicken Ns As To Part Fried No Coating Skin Not Eaten Fat Not Added In Cooking,166,4.32,30.15,0,0
337093,Chicken Ns As To Part Coated Baked Or Fried Prepared With Skin Ns As To Skin/coating Eaten Fat Added In Cooking,306,18.67,24.78,8.36,0.3
337094,Chicken Ns As To Part Coated Baked Or Fried Prepared With Skin Ns As To Skin/coating Eaten Fat Not Added In Cooking,250,11.4,26.21,8.84,0.3
337095,Chicken Ns As To Part Coated Baked Or Fried Prepared With Skin Skin/coating Eaten Fat Added In Cooking,306,18.67,24.78,8.36,0.3
337096,Chicken Ns As To Part Coated Baked Or Fried Prepared With Skin Skin/coating Eaten Fat Not Added In Cooking,250,11.4,26.21,8.84,0.3
337097,Chicken Ns As To Part Coated Baked Or Fried Prepared With Skin Skin/coating Not Eaten Fat Added In Cooking,187,7.01,29.57,0,0
337098,Chicken Ns As To Part Coated Baked Or Fried Prepared With Skin Skin/coating Not Eaten Fat Not Added In Cooking,261,15.72,28.03,0.09,0
337099,Chicken Ns As To Part Coated Baked Or Fried Prepared Skinless Ns As To Coating Eaten Fat Added In Cooking,248,11.99,25.74,8.05,0.3
337100,Chicken Ns As To Part Coated Baked Or Fried Prepared Skinless Ns As To Coating Eaten Fat Not Added In Cooking,166,4.32,30.15,0,0
337101,Chicken Ns As To Part Coated Baked Or Fried Prepared Skinless Coating Eaten Fat Added In Cooking,247,11.64,26.39,8.05,0.3
337102,Chicken Ns As To Part Coated Baked Or Fried Prepared Skinless Coating Eaten Fat Not Added In Cooking,189,4.4,27.24,8.51,0.3
337103,Chicken Ns As To Part Coated Baked Or Fried Prepared Skinless Coating Not Eaten Fat Added In Cooking,187,7.01,29.57,0,0
337104,Chicken Ns As To Part Coated Baked Or Fried Prepared Skinless Coating Not Eaten Fat Not Added In Cooking,166,4.32,30.15,0,0
337105,Chicken Breast Ns As To Cooking Method Ns As To Skin Eaten,165,3.88,30.98,0,0
337106,Chicken Breast Ns As To Cooking Method Skin Eaten,195,7.72,29.55,0,0
337107,Chicken Breast Ns As To Cooking Method Skin Not Eaten,165,3.88,30.98,0,0
337108,Chicken Breast Roasted Broiled Or Baked Ns As To Skin Eaten,165,3.88,30.98,0,0
337109,Chicken Breast Roasted Broiled Or Baked Skin Eaten,195,7.72,29.55,0,0
337110,Chicken Breast Roasted Broiled Or Baked Skin Not Eaten,165,3.88,30.98,0,0
337111,Chicken Breast Stewed Ns As To Skin Eaten,165,3.88,30.98,0,0
337112,Chicken Breast Stewed Skin Eaten,182,7.36,27.16,0,0
337113,Chicken Breast Stewed Skin Not Eaten,150,3.52,28.16,0,0
337114,Chicken Breast Fried No Coating Ns As To Skin Eaten Fat Added In Cooking,186,6.58,30.37,0,0
337115,Chicken Breast Fried No Coating Ns As To Skin Eaten Fat Not Added In Cooking,165,3.88,30.98,0,0
337116,Chicken Breast Fried No Coating Skin Eaten Ns As To Type Of Fat Added In Cooking,225,10.54,30.74,0,0
337117,Chicken Breast Fried No Coating Skin Eaten Made With Shortening,225,10.54,30.74,0,0
337118,Chicken Breast Fried No Coating Skin Eaten Made With Butter,220,9.98,30.77,0,0
337119,Chicken Breast Fried No Coating Skin Eaten Made With Oil,225,10.54,30.74,0,0
337120,Chicken Breast Fried No Coating Skin Eaten Made With Cooking Spray,210,8.49,31.17,0.19,0
337121,Chicken Breast Fried No Coating Skin Eaten Made Without Fat,204,7.86,31.36,0,0
337122,Chicken Breast Fried No Coating Skin Not Eaten Ns As To Type Of Fat Added In Cooking,186,6.58,30.37,0,0
337123,Chicken Breast Fried No Coating Skin Not Eaten Made With Shortening,186,6.58,30.37,0,0
337124,Chicken Breast Fried No Coating Skin Not Eaten Made With Butter,182,6.06,30.4,0,0
337125,Chicken Breast Fried No Coating Skin Not Eaten Made With Oil,186,6.58,30.37,0,0
337126,Chicken Breast Fried No Coating Skin Not Eaten Made With Cooking Spray,171,4.52,30.8,0.18,0
337127,Chicken Breast Fried No Coating Skin Not Eaten Made Without Fat,165,3.88,30.98,0,0
337128,Chicken Breast Coated Baked Or Fried Prepared With Skin Ns As To Skin/coating Eaten Fat Added In Cooking,292,16.55,26.02,8.28,0.3
337129,Chicken Breast Coated Baked Or Fried Prepared With Skin Ns As To Skin/coating Eaten Fat Not Added In Cooking,235,9.16,27.53,8.76,0.3
337130,Chicken Breast Coated Baked Or Fried Prepared With Skin Skin/coating Eaten Ns As To Type Of Fat Added In Cooking,292,16.55,26.02,8.28,0.3
337131,Chicken Breast Coated Baked Or Fried Prepared With Skin Skin/coating Eaten Made With Shortening,292,16.55,26.02,8.28,0.3
337132,Chicken Breast Coated Baked Or Fried Prepared With Skin Skin/coating Eaten Made With Butter,279,15.03,26.09,8.29,0.3
337133,Chicken Breast Coated Baked Or Fried Prepared With Skin Skin/coating Eaten Made With Oil,292,16.55,26.02,8.28,0.3
337134,Chicken Breast Coated Baked Or Fried Prepared With Skin Skin/coating Eaten Made With Cooking Spray,240,9.67,27.4,8.87,0.3
337135,Chicken Breast Coated Baked Or Fried Prepared With Skin Skin/coating Eaten Made Without Fat,237,9.22,27.67,8.81,0.3
337136,Chicken Breast Coated Baked Or Fried Prepared With Skin Skin/coating Not Eaten Made Without Fat,165,3.88,30.98,0,0
337137,Chicken Breast Coated Baked Or Fried Prepared With Skin Skin/coating Not Eaten Ns As To Type Of Fat Added In Cooking,186,6.58,30.37,0,0
337138,Chicken Breast Coated Baked Or Fried Prepared With Skin Skin/coating Not Eaten Made With Shortening,186,6.58,30.37,0,0
337139,Chicken Breast Coated Baked Or Fried Prepared With Skin Skin/coating Not Eaten Made With Butter,182,6.06,30.4,0,0
337140,Chicken Breast Coated Baked Or Fried Prepared With Skin Skin/coating Not Eaten Made With Oil,186,6.58,30.37,0,0
337141,Chicken Breast Coated Baked Or Fried Prepared With Skin Skin/coating Not Eaten Made With Cooking Spray,171,4.52,30.8,0.18,0
337142,Chicken Breast From Fast Food Coated Baked Or Fried Prepared With Skin Ns As To Skin/coating Eaten,230,12.44,23.51,6.03,0.1
337143,Chicken Breast From Fast Food Coated Baked Or Fried Prepared With Skin Skin/coating Eaten,230,12.44,23.51,6.03,0.1
337144,Chicken Breast From Fast Food Coated Baked Or Fried Prepared With Skin Skin/coating Not Eaten,153,4.54,27.93,0,0
337145,Chicken Breast Coated Baked Or Fried Prepared Skinless Ns As To Coating Eaten Fat Added In Cooking,247,11.64,26.39,8.05,0.3
337146,Chicken Breast Coated Baked Or Fried Prepared Skinless Ns As To Coating Eaten Fat Not Added In Cooking,188,4.04,27.92,8.51,0.3
337147,Chicken Breast Coated Baked Or Fried Prepared Skinless Coating Eaten Ns As To Type Of Fat Added In Cooking,247,11.64,26.39,8.05,0.3
337148,Chicken Breast Coated Baked Or Fried Prepared Skinless Coating Eaten Made With Shortening,247,11.64,26.39,8.05,0.3
337149,Chicken Breast Coated Baked Or Fried Prepared Skinless Coating Eaten Made With Butter,234,10.16,26.46,8.05,0.3
337150,Chicken Breast Coated Baked Or Fried Prepared Skinless Coating Eaten Made With Oil,247,11.64,26.39,8.05,0.3
337151,Chicken Breast Coated Baked Or Fried Prepared Skinless Coating Eaten Made With Cooking Spray,193,4.57,27.78,8.62,0.3
337152,Chicken Breast Coated Baked Or Fried Prepared Skinless Coating Eaten Made Without Fat,188,4.04,27.92,8.51,0.3
337153,Chicken Breast Coated Baked Or Fried Prepared Skinless Coating Not Eaten Ns As To Type Of Fat Added In Cooking,186,6.58,30.37,0,0
337154,Chicken Breast Coated Baked Or Fried Prepared Skinless Coating Not Eaten Made With Shortening,186,6.58,30.37,0,0
337155,Chicken Breast Coated Baked Or Fried Prepared Skinless Coating Not Eaten Made With Butter,182,6.06,30.4,0,0
337156,Chicken Breast Coated Baked Or Fried Prepared Skinless Coating Not Eaten Made With Oil,186,6.58,30.37,0,0
337157,Chicken Breast Coated Baked Or Fried Prepared Skinless Coating Not Eaten Made With Cooking Spray,171,4.52,30.8,0.18,0
337158,Chicken Breast Coated Baked Or Fried Prepared Skinless Coating Not Eaten Made Without Fat,165,3.88,30.98,0,0
337159,Chicken Leg (Drumstick And Thigh) Ns As To Cooking Method Ns As To Skin Eaten,162,6.7,24.38,0,0
337160,Chicken Leg (Drumstick And Thigh) Ns As To Cooking Method Skin Eaten,205,12.02,23.35,0.02,0
337161,Chicken Leg (Drumstick And Thigh) Ns As To Cooking Method Skin Not Eaten,162,6.7,24.38,0,0
337162,Chicken Leg (Drumstick And Thigh) Roasted Broiled Or Baked Ns As To Skin Eaten,162,6.7,24.38,0,0
337163,Chicken Leg (Drumstick And Thigh) Roasted Broiled Or Baked Skin Eaten,205,12.02,23.35,0.02,0
337164,Chicken Leg (Drumstick And Thigh) Roasted Broiled Or Baked Skin Not Eaten,162,6.7,24.38,0,0
337165,Chicken Leg (Drumstick And Thigh) Stewed Ns As To Skin Eaten,173,7.5,25.06,0,0
337166,Chicken Leg (Drumstick And Thigh) Stewed Skin Eaten,211,12.58,23.15,0.05,0
337167,Chicken Leg (Drumstick And Thigh) Stewed Skin Not Eaten,173,7.5,25.06,0,0
337168,Chicken Leg (Drumstick And Thigh) Fried No Coating Ns As To Skin Eaten Fat Added In Cooking,185,8.04,27,0,0
337169,Chicken Leg (Drumstick And Thigh) Fried No Coating Ns As To Skin Eaten Fat Not Added In Cooking,162,6.71,24.4,0,0
337170,Chicken Leg (Drumstick And Thigh) Fried No Coating Skin Eaten Fat Added In Cooking,245,15.27,25.51,0.19,0
337171,Chicken Leg (Drumstick And Thigh) Fried No Coating Skin Eaten Fat Not Added In Cooking,224,12.68,26.02,0.19,0
337172,Chicken Leg (Drumstick And Thigh) Fried No Coating Skin Not Eaten Fat Added In Cooking,185,8.04,27,0,0
337173,Chicken Leg (Drumstick And Thigh) Fried No Coating Skin Not Eaten Fat Not Added In Cooking,164,5.36,27.54,0,0
337174,Chicken Leg (Drumstick And Thigh) Coated Baked Or Fried Prepared With Skin Ns As To Skin/coating Eaten Fat Added In Cooking,307,20.24,21.93,8.43,0.3
337175,Chicken Leg (Drumstick And Thigh) Coated Baked Or Fried Prepared With Skin Ns As To Skin/coating Eaten Fat Not Added In Cooking,251,13.06,23.2,8.92,0.3
337176,Chicken Leg (Drumstick And Thigh) Coated Baked Or Fried Prepared With Skin Skin/coating Eaten Fat Added In Cooking,307,20.24,21.93,8.43,0.3
337177,Chicken Leg (Drumstick And Thigh) Coated Baked Or Fried Prepared With Skin Skin/coating Eaten Fat Not Added In Cooking,251,13.06,23.2,8.92,0.3
337178,Chicken Leg (Drumstick And Thigh) Coated Baked Or Fried Prepared With Skin Skin/coating Not Eaten Fat Added In Cooking,185,8.04,27,0,0
337179,Chicken Leg (Drumstick And Thigh) Coated Baked Or Fried Prepared With Skin Skin/coating Not Eaten Fat Not Added In Cooking,164,5.36,27.54,0,0
337180,Chicken Leg (Drumstick And Thigh) Coated Baked Or Fried Prepared Skinless Ns As To Coating Eaten Fat Added In Cooking,246,12.82,23.68,8.05,0.3
337181,Chicken Leg (Drumstick And Thigh) Coated Baked Or Fried Prepared Skinless Ns As To Coating Eaten Fat Not Added In Cooking,187,5.28,25.05,8.51,0.3
337182,Chicken Leg (Drumstick And Thigh) Coated Baked Or Fried Prepared Skinless Coating Eaten Fat Added In Cooking,247,12.88,23.79,8.09,0.3
337183,Chicken Leg (Drumstick And Thigh) Coated Baked Or Fried Prepared Skinless Coating Eaten Fat Not Added In Cooking,187,5.28,25.05,8.51,0.3
337184,Chicken Leg (Drumstick And Thigh) Coated Baked Or Fried Prepared Skinless Coating Not Eaten Fat Added In Cooking,185,8.04,27,0,0
337185,Chicken Leg (Drumstick And Thigh) Coated Baked Or Fried Prepared Skinless Coating Not Eaten Fat Not Added In Cooking,164,5.36,27.54,0,0
337186,Chicken Drumstick Ns As To Cooking Method Ns As To Skin Eaten,151,5.44,24.36,0,0
337187,Chicken Drumstick Ns As To Cooking Method Skin Eaten,186,9.72,23.56,0.02,0
337188,Chicken Drumstick Ns As To Cooking Method Skin Not Eaten,151,5.44,24.36,0,0
337189,Chicken Drumstick Roasted Broiled Or Baked Ns As To Skin Eaten,151,5.44,24.36,0,0
337190,Chicken Drumstick Roasted Broiled Or Baked Skin Eaten,186,9.72,23.56,0.02,0
337191,Chicken Drumstick Roasted Broiled Or Baked Skin Not Eaten,151,5.44,24.36,0,0
337192,Chicken Drumstick Stewed Ns As To Skin Eaten,162,5.85,25.93,0,0
337193,Chicken Drumstick Stewed Skin Eaten,196,10.57,23.99,0.04,0
337194,Chicken Drumstick Stewed Skin Not Eaten,162,5.85,25.93,0,0
337195,Chicken Drumstick Fried No Coating Ns As To Skin Eaten Fat Added In Cooking,182,7.75,26.9,0,0
337196,Chicken Drumstick Fried No Coating Ns As To Skin Eaten Fat Not Added In Cooking,160,5.07,27.43,0,0
337197,Chicken Drumstick Fried No Coating Skin Eaten Ns As To Type Of Fat Added In Cooking,202,10.04,26.64,0.11,0
337198,Chicken Drumstick Fried No Coating Skin Eaten Made With Shortening,202,10.04,26.64,0.11,0
337199,Chicken Drumstick Fried No Coating Skin Eaten Made With Butter,197,9.48,26.66,0.12,0
337200,Chicken Drumstick Fried No Coating Skin Eaten Made With Oil,202,10.04,26.64,0.11,0
337201,Chicken Drumstick Fried No Coating Skin Eaten Made With Cooking Spray,187,7.98,27.01,0.3,0
337202,Chicken Drumstick Fried No Coating Skin Eaten Made Without Fat,181,7.35,27.17,0.12,0
337203,Chicken Drumstick Fried No Coating Skin Not Eaten Ns As To Type Of Fat Added In Cooking,182,7.75,26.9,0,0
337204,Chicken Drumstick Fried No Coating Skin Not Eaten Made With Shortening,182,7.75,26.9,0,0
337205,Chicken Drumstick Fried No Coating Skin Not Eaten Made With Butter,177,7.23,26.92,0,0
337206,Chicken Drumstick Fried No Coating Skin Not Eaten Made With Oil,182,7.75,26.9,0,0
337207,Chicken Drumstick Fried No Coating Skin Not Eaten Made With Cooking Spray,166,5.7,27.27,0.18,0
337208,Chicken Drumstick Fried No Coating Skin Not Eaten Made Without Fat,160,5.07,27.43,0,0
337209,Chicken Drumstick Coated Baked Or Fried Prepared With Skin Skin/coating Not Eaten Made Without Fat,160,5.07,27.43,0,0
337210,Chicken Drumstick Coated Baked Or Fried Prepared With Skin Ns As To Skin/coating Eaten Fat Added In Cooking,274,16.16,22.82,8.37,0.3
337211,Chicken Drumstick Coated Baked Or Fried Prepared With Skin Ns As To Skin/coating Eaten Fat Not Added In Cooking,216,8.74,24.14,8.86,0.3
337212,Chicken Drumstick Coated Baked Or Fried Prepared With Skin Skin/coating Eaten Ns As To Type Of Fat Added In Cooking,274,16.16,22.82,8.37,0.3
337213,Chicken Drumstick Coated Baked Or Fried Prepared With Skin Skin/coating Eaten Made With Shortening,274,16.16,22.82,8.37,0.3
337214,Chicken Drumstick Coated Baked Or Fried Prepared With Skin Skin/coating Eaten Made With Butter,261,14.64,22.88,8.38,0.3
337215,Chicken Drumstick Coated Baked Or Fried Prepared With Skin Skin/coating Eaten Made With Oil,274,16.16,22.82,8.37,0.3
337216,Chicken Drumstick Coated Baked Or Fried Prepared With Skin Skin/coating Eaten Made With Cooking Spray,221,9.26,24.02,8.96,0.3
337217,Chicken Drumstick Coated Baked Or Fried Prepared With Skin Skin/coating Eaten Made Without Fat,216,8.74,24.14,8.86,0.3
337218,Chicken Drumstick Coated Baked Or Fried Prepared With Skin Skin/coating Not Eaten Ns As To Type Of Fat Added In Cooking,182,7.75,26.9,0,0
337219,Chicken Drumstick Coated Baked Or Fried Prepared With Skin Skin/coating Not Eaten Made With Shortening,182,7.75,26.9,0,0
337220,Chicken Drumstick Coated Baked Or Fried Prepared With Skin Skin/coating Not Eaten Made With Butter,177,7.23,26.92,0,0
337221,Chicken Drumstick Coated Baked Or Fried Prepared With Skin Skin/coating Not Eaten Made With Oil,182,7.75,26.9,0,0
337222,Chicken Drumstick Coated Baked Or Fried Prepared With Skin Skin/coating Not Eaten Made With Cooking Spray,166,5.7,27.27,0.18,0
337223,Chicken Drumstick From Fast Food Coated Baked Or Fried Prepared With Skin Ns As To Skin/coating Eaten,267,16.92,21.13,7.59,0.5
337224,Chicken Drumstick From Fast Food Coated Baked Or Fried Prepared With Skin Skin/coating Eaten,267,16.92,21.13,7.59,0.5
337225,Chicken Drumstick From Fast Food Coated Baked Or Fried Prepared With Skin Skin/coating Not Eaten,172,7.41,26.24,0,0
337226,Chicken Drumstick Coated Baked Or Fried Prepared Skinless Ns As To Coating Eaten Fat Added In Cooking,244,12.58,23.59,8.05,0.3
337227,Chicken Drumstick Coated Baked Or Fried Prepared Skinless Ns As To Coating Eaten Fat Not Added In Cooking,184,5.03,24.96,8.51,0.3
337228,Chicken Drumstick Coated Baked Or Fried Prepared Skinless Coating Eaten Ns As To Type Of Fat Added In Cooking,244,12.58,23.59,8.05,0.3
337229,Chicken Drumstick Coated Baked Or Fried Prepared Skinless Coating Eaten Made With Shortening,244,12.58,23.59,8.05,0.3
337230,Chicken Drumstick Coated Baked Or Fried Prepared Skinless Coating Eaten Made With Butter,230,11.1,23.66,8.05,0.3
337231,Chicken Drumstick Coated Baked Or Fried Prepared Skinless Coating Eaten Made With Oil,244,12.58,23.59,8.05,0.3
337232,Chicken Drumstick Coated Baked Or Fried Prepared Skinless Coating Eaten Made With Cooking Spray,189,5.56,24.84,8.62,0.3
337233,Chicken Drumstick Coated Baked Or Fried Prepared Skinless Coating Eaten Made Without Fat,185,5.06,25.09,8.56,0.3
337234,Chicken Drumstick Coated Baked Or Fried Prepared Skinless Coating Not Eaten Ns As To Type Of Fat Added In Cooking,182,7.75,26.9,0,0
337235,Chicken Drumstick Coated Baked Or Fried Prepared Skinless Coating Not Eaten Made With Shortening,182,7.75,26.9,0,0
337236,Chicken Drumstick Coated Baked Or Fried Prepared Skinless Coating Not Eaten Made With Butter,177,7.23,26.92,0,0
337237,Chicken Drumstick Coated Baked Or Fried Prepared Skinless Coating Not Eaten Made With Oil,182,7.75,26.9,0,0
337238,Chicken Drumstick Coated Baked Or Fried Prepared Skinless Coating Not Eaten Made With Cooking Spray,166,5.7,27.27,0.18,0
337239,Chicken Drumstick Coated Baked Or Fried Prepared Skinless Coating Not Eaten Made Without Fat,160,5.07,27.43,0,0
337240,Chicken Thigh Ns As To Cooking Method Ns As To Skin Eaten,173,7.96,24.4,0,0
337241,Chicken Thigh Ns As To Cooking Method Skin Eaten,225,14.32,23.13,0.03,0
337242,Chicken Thigh Ns As To Cooking Method Skin Not Eaten,173,7.96,24.4,0,0
337243,Chicken Thigh Roasted Broiled Or Baked  Ns As To Skin Eaten,173,7.96,24.4,0,0
337244,Chicken Thigh Roasted Broiled Or Baked Skin Eaten,225,14.32,23.13,0.03,0
337245,Chicken Thigh Roasted Broiled Or Baked Skin Not Eaten,173,7.96,24.4,0,0
337246,Chicken Thigh Stewed Ns As To Skin Eaten,184,9.16,24.2,0,0
337247,Chicken Thigh Stewed Skin Eaten,225,14.58,22.3,0.06,0
337248,Chicken Thigh Stewed Skin Not Eaten,184,9.16,24.2,0,0
337249,Chicken Thigh Fried No Coating Ns As To Skin Eaten Fat Added In Cooking,188,8.33,27.1,0,0
337250,Chicken Thigh Fried No Coating Ns As To Skin Eaten Fat Not Added In Cooking,167,5.66,27.64,0,0
337251,Chicken Thigh Fried No Coating Skin Eaten Ns As To Type Of Fat Added In Cooking,287,20.5,24.38,0.26,0
337252,Chicken Thigh Fried No Coating Skin Eaten Made With Shortening,287,20.5,24.38,0.26,0
337253,Chicken Thigh Fried No Coating Skin Eaten Made With Butter,282,19.94,24.4,0.26,0
337254,Chicken Thigh Fried No Coating Skin Eaten Made With Oil,287,20.5,24.38,0.26,0
337255,Chicken Thigh Fried No Coating Skin Eaten Made With Cooking Spray,272,18.58,24.72,0.45,0
337256,Chicken Thigh Fried No Coating Skin Eaten Made Without Fat,267,18.02,24.86,0.26,0
337257,Chicken Thigh Fried No Coating Skin Not Eaten Ns As To Type Of Fat Added In Cooking,188,8.33,27.1,0,0
337258,Chicken Thigh Fried No Coating Skin Not Eaten Made With Shortening,188,8.33,27.1,0,0
337259,Chicken Thigh Fried No Coating Skin Not Eaten Made With Butter,184,7.8,27.13,0,0
337260,Chicken Thigh Fried No Coating Skin Not Eaten Made With Oil,188,8.33,27.1,0,0
337261,Chicken Thigh Fried No Coating Skin Not Eaten Made With Cooking Spray,173,6.29,27.48,0.18,0
337262,Chicken Thigh Fried No Coating Skin Not Eaten Made Without Fat,167,5.66,27.64,0,0
337263,Chicken Thigh Coated Baked Or Fried Prepared With Skin Skin/coating Not Eaten Made Without Fat,167,5.66,27.64,0,0
337264,Chicken Thigh Coated Baked Or Fried Prepared With Skin Ns As To Skin/coating Eaten Fat Added In Cooking,340,24.32,21.05,8.48,0.3
337265,Chicken Thigh Coated Baked Or Fried Prepared With Skin Ns As To Skin/coating Eaten Fat Not Added In Cooking,286,17.38,22.27,8.98,0.3
337266,Chicken Thigh Coated Baked Or Fried Prepared With Skin Skin/coating Eaten Ns As To Type Of Fat Added In Cooking,340,24.32,21.05,8.48,0.3
337267,Chicken Thigh Coated Baked Or Fried Prepared With Skin Skin/coating Eaten Made With Shortening,312,21.08,21.06,8.55,0.3
337268,Chicken Thigh Coated Baked Or Fried Prepared With Skin Skin/coating Eaten Made With Butter,327,22.8,21.12,8.49,0.3
337269,Chicken Thigh Coated Baked Or Fried Prepared With Skin Skin/coating Eaten Made With Oil,340,24.32,21.05,8.48,0.3
337270,Chicken Thigh Coated Baked Or Fried Prepared With Skin Skin/coating Eaten Made With Cooking Spray,290,17.85,22.16,9.08,0.3
337271,Chicken Thigh Coated Baked Or Fried Prepared With Skin Skin/coating Eaten Made Without Fat,286,17.38,22.27,8.98,0.3
337272,Chicken Thigh Coated Baked Or Fried Prepared With Skin Skin/coating Not Eaten Ns As To Type Of Fat Added In Cooking,188,8.33,27.1,0,0
337273,Chicken Thigh Coated Baked Or Fried Prepared With Skin Skin/coating Not Eaten Made With Shortening,188,8.33,27.1,0,0
337274,Chicken Thigh Coated Baked Or Fried Prepared With Skin Skin/coating Not Eaten Made With Butter,184,7.8,27.13,0,0
337275,Chicken Thigh Coated Baked Or Fried Prepared With Skin Skin/coating Not Eaten Made With Oil,188,8.33,27.1,0,0
337276,Chicken Thigh Coated Baked Or Fried Prepared With Skin Skin/coating Not Eaten Made With Cooking Spray,173,6.29,27.48,0.18,0
337277,Chicken Thigh From Fast Food Coated Baked Or Fried Prepared With Skin Ns As To Skin/coating Eaten,274,18.07,19.23,8.68,0.1
337278,Chicken Thigh From Fast Food Coated Baked Or Fried Prepared With Skin Skin/coating Eaten,274,18.07,19.23,8.68,0.1
